id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score,direction
19809,Work,&!A%lone,Snowy,6 AM  ,1,1,1,0,1,0,0
12571,Travel,!Fami&ly,Ra&iny,22:00,1,1,0,0,1,1,0
2853,Travel,Family,S!n?!owy,15:00,1,1,0,0,1,2,0
19410,Travel,A?% lone,Sunny,10  AM ,1,1,0,0,1,0,0
4705,Travel, Alone,?~?Sunny,4  PM ,1,0,0,0,1,0,0
19779,Travel,%!F?r&iend(s),Sunny,2PM,1,1,0,0,1,0,0
14499,Travel,Friend(s),Sunny,4  PM ,1,0,0,0,1,2,0
5276,Travel,Fr%iend%(s),??&&Sunny,9  PM ,1,0,0,0,1,2,0
2329,Travel,Fr ie!nd!(s),R!ai?ny,20:00,1,1,0,0,1,0,0
11548,Travel,&Family,Su&%nny,1PM ,1,1,0,0,1,3,0
13556,Visit,Al~one,&~?%Snowy,16:00,1,1,0,0,1,0,0
17892,Visit,Alone,Snow!y,8 PM  ,1,0,0,0,1,0,0
11503,Visit,&!?&Alone,~?Sunny,18:00,1,0,0,1,0,2,1
7075,Work,Alone,Rainy,6 AM ,1,1,1,0,1,0,0
2803,Work,!A~~ lone,Sn~?~owy,7AM ,1,1,1,0,1,0,0
13535,Travel,Fri&end~(s),&Su?~nny,12 AM ,1,1,0,0,1,0,0
3322,Travel,Fr?i en%!d(s),Rainy,10  PM ,1,1,0,0,1,13,0
9876,Visit,Al o!ne,Snowy,22:00,1,0,0,0,1,0,0
7201,Work,Al~one,Rainy,6:00,1,1,1,0,1,0,0
8616,Work,Alone,Snowy,6 AM ,1,1,1,0,1,17,0
7832,Travel,A~lone,Sunn%y,15:00,1,0,0,0,1,0,0
10969,Travel,Fr?i?end(s),Sun!ny,12:00,1,1,0,0,1,32,0
4363,Travel,F !rie n~d(s),!!!?Sunny,19:00,1,0,0,0,1,20,0
19902,Travel,F??!~riend(s),!Ra&~iny,9PM ,1,1,0,0,1,0,0
12569,Travel,?Frien&d(s),?&?!Snowy,10:00,1,1,0,0,1,0,0
16333,Visit,?Al?one,!~!~Rainy,19:00,1,0,0,1,0,0,1
13668,Visit,A%!&lone,!?&S!nowy,6PM ,1,1,0,0,1,0,0
9843,Visit,Al %one,Sunny,15:00,1,0,0,1,0,21,1
8361,Work,Alon?e,~%!R!ainy,7 AM,1,1,1,0,1,0,0
10597,Work,&A !lone,~Ra&iny,7:00,1,1,1,0,1,0,0
17421,Work,~Alone,~~S!!nowy,6:00,1,1,1,0,1,0,0
15657,Work,~& Alone,&!~S&nowy,7 AM ,1,1,1,0,1,0,0
8109,Work,Alone,Sunn!y,6AM ,1,0,0,1,0,0,1
9968,Travel,Fa mily,~!Ra!iny,21:00,1,1,0,0,1,8,0
16955,Travel,~F~&&amily,%?!Snowy,3PM  ,1,1,0,0,1,0,0
3362,Visit,A l&&one,?Snowy,17:00,1,1,0,0,1,0,0
2782,Work,A! %lone,Rainy,6:00,1,1,1,0,1,0,0
3398,Work,Alone,Snowy,7:00,1,1,1,0,1,0,0
11082,Work,A&lo~ne,!&Sn!owy,6 AM ,1,1,1,0,1,5,0
16220,Travel,Fa~~!~mily,Rai!ny,5  PM ,1,1,0,0,1,0,0
11314,Travel,Alone,&S!u%nny,15:00,1,0,0,0,1,14,0
15131,Travel,Fri!e? &nd(s),?&?S!unny,13:00,1,1,0,0,1,0,0
8186,Travel,Fr&i end(s),!S~unny,17:00,1,0,0,0,1,19,0
18234,Travel,F rien d(s),Sunny,21:00,1,0,0,0,1,0,0
8794,Travel,Fr!ien&d(s),Rainy,9PM ,1,1,0,0,1,17,0
18398,Travel,Friend~%(s),Snowy,10  PM  ,1,1,0,0,1,0,0
3852,Visit,  !A%lone,Su!nny,17:00,1,1,0,1,0,0,1
16750,Visit,Alone,!S?%nowy,7PM ,1,0,0,0,1,0,0
4343,Visit,Alone,~%Sunny,4 PM ,1,0,0,1,0,13,1
5561,Visit,? F &amily,Su%?%nny,7  PM,1,1,0,0,1,0,0
13622,Work,Al~one,Ra?&!iny,6AM  ,1,1,1,0,1,0,0
11235,Work,A!l!~one,S!n&owy,7:00,1,1,1,0,1,0,0
19311,Travel, Al? one,Su!~&nny,9  AM,1,1,0,0,1,0,0
3732,Travel,Alone,S~!!&unny,5PM,1,0,0,0,1,0,0
2687,Travel,~Friend(s),S?~?%unny,7PM ,1,0,0,0,1,0,0
18035,Travel,! F ri end(s),Rainy,21:00,1,1,0,0,1,0,0
11612,Travel,Family,Sunny,10 AM ,1,1,0,0,1,23,0
16388,Travel,%?F& amily,~%!Rainy,12:00,1,1,0,0,1,0,0
6525,Visit,A lo ne,S%nowy,6 PM  ,1,1,0,0,1,33,0
4480,Visit,A%!?&lone,S%nowy,19:00,1,0,0,0,1,0,0
1410,Visit,Al%o&ne,Su~?nny,17:00,1,0,0,1,0,0,1
4513,Work, Alone,~!R?%ainy,6  AM,1,1,1,0,1,0,0
1168,Travel,Fa? ~mily,Rainy,20:00,1,1,0,0,1,0,0
1373,Travel,F a%m!ily,~!%S?nowy,17:00,1,1,0,0,1,0,0
5184,Travel,F!ri&end(s),Rainy,9  PM  ,1,1,0,0,1,0,0
18363,Visit, A~%lone,Snow~y,3 PM  ,1,1,0,0,1,0,0
8768,Visit,A?lone,Sn&owy,19:00,1,0,0,0,1,7,0
9282,Visit,Alone,Sun?ny,5PM,1,0,0,1,0,6,1
1117,Work,A l ?one,Snowy,6:00,1,1,1,0,1,0,0
18201,Travel,&Al%one,!S%%?unny,9:00,1,1,0,0,1,9,0
16240,Travel,Alon~e,~~Sunny,15:00,1,0,0,0,1,0,0
10806,Travel,Friend!(s),S!?!~unny,1PM  ,1,1,0,0,1,0,0
8391,Visit, ?&A?lone,~S!&nowy,6 PM  ,1,1,0,0,1,0,0
4853,Visit,?A!l&one,!%Snowy,21:00,1,0,0,0,1,0,0
15575,Visit,?F!a!!mily,~!S&unny,6 PM ,1,0,0,1,0,0,1
19725,Visit,&A?!%lone,?Sun!ny,6  PM ,1,0,0,1,0,0,1
1950,Work,%Alone,Sn&?!owy,6:00,1,1,1,0,1,0,0
11749,Work,A &l one,Sn!~~owy,7:00,1,1,1,0,1,0,0
8936,Travel,&F~am%ily,~&%~Rainy,22:00,1,1,0,0,1,0,0
17170,Travel,Alone,Sunn&y,9:00,1,1,0,0,1,0,0
17503,Travel,Alo&ne,S~!unny,17:00,1,0,0,0,1,38,0
5799,Travel,Fr ?i~end(s),S!u?!nny,14:00,1,1,0,0,1,0,0
16634,Travel,Fri&end(s),?S%%?unny,17:00,1,0,0,0,1,0,0
3571,Visit,A~lone,~&?S?nowy,3 PM ,1,1,0,0,1,0,0
9143,Visit,A!lo?ne,&Sno?wy,9PM ,1,0,0,0,1,0,0
2793,Travel,Friend(s),Snowy,8:00,1,1,0,0,1,0,0
10617,Travel,Fri!?end(s),S!&%&nowy,10PM,1,1,0,0,1,11,0
15458,Travel,?Fa!!~mily,S!un%ny,22:00,1,1,0,0,1,25,0
1535,Travel,Family,Sunn&y,8:00,1,1,0,0,1,25,0
16952,Travel,!Fam!ily,R?~ainy,11:00,1,1,0,0,1,0,0
1942,Visit,Al~?%one,%%?Snowy,15:00,1,1,0,0,1,0,0
4185,Visit,Al   one,Snowy,21:00,1,0,0,0,1,20,0
15446,Work,Al?o?ne,Rain~y,7 AM  ,1,1,1,0,1,11,0
2684,Work,Alo%ne,~~S~!nowy,7:00,1,1,1,0,1,0,0
4286,Work,Alo! ne,Snowy,6:00,1,1,1,0,1,0,0
9409,Work,&Alone,S!&!!unny,6:00,1,0,0,1,0,0,1
1842,Travel,!~ A&lone,%!S%%unny,10:00,1,1,0,0,1,0,0
8949,Travel,A?~& lone,S%un~ny,5 PM  ,1,0,0,0,1,0,0
12865,Travel,Frie~n%~d(s),&S??unny,14:00,1,1,0,0,1,0,0
19625,Travel,Friend!(s),?%!~Sunny,16:00,1,1,0,0,1,0,0
5741,Travel,F?r%ie? nd(s),~!Sn?owy,8:00,1,1,0,0,1,4,0
18540,Travel,Alone,%!S?unny,10AM  ,1,0,0,0,1,0,0
1666,Visit,Al~o!ne,!S%&~nowy,10 PM  ,1,0,0,0,1,4,0
9574,Visit,Alone,&Sunny,5PM,1,0,0,1,0,4,1
15405,Work,Alon&e,?R?ainy,6 AM  ,1,1,1,0,1,5,0
19167,Work,Alone,R&!a&iny,7:00,1,1,1,0,1,5,0
14258,Work,%! ~Alone,Snowy,7:00,1,1,1,0,1,0,0
16644,Visit,Alone,Su&&nny,18:00,1,1,0,1,0,0,1
8309,Visit,A~l%one,~R~!~ainy,9 PM  ,1,0,0,1,0,0,1
17211,Visit,Alone,!%S??nowy,5 PM ,1,1,0,0,1,0,0
6621,Visit,~A~lone,&?S%nowy,19:00,1,0,0,0,1,0,0
9444,Visit,& ?A&lone,~~S&%unny,17:00,1,0,0,1,0,0,1
3279,Work,A!&??lone,&R~&!ainy,7  AM,1,1,1,0,1,0,0
6135,Work,&?&!Alone,R&a!&iny,6  AM ,1,1,1,0,1,8,0
1341,Work,%~A!lone,&%&?Snowy,6:00,1,1,1,0,1,10,0
8638,Work,A~ ~%lone,Sn%!owy,7  AM ,1,1,1,0,1,15,0
13072,Travel,Frie&nd(s),S?un?ny,12:00,1,1,0,0,1,0,0
3436,Travel,Friend(s),Su?n?ny,21:00,1,0,0,0,1,13,0
3193,Travel,Fr!ie!nd(s),S~n?owy,10 AM,1,1,0,0,1,16,0
1674,Travel,Fam!? ily,Sunny,22:00,1,1,0,0,1,0,0
7310,Travel,Family,Sunny,9:00,1,1,0,0,1,13,0
6400,Travel,F!am&ily,%R~a&iny,10 AM ,1,0,0,0,1,0,0
13215,Travel,~Family,&%Ra&iny,14:00,1,1,0,0,1,0,0
12360,Visit,A!l?one,Snowy,20:00,1,0,0,0,1,0,0
5639,Visit,Alone,Su?&nny,3PM,1,0,0,1,0,0,1
9503,Work,Alone,&Ra?&iny,7  AM ,1,1,1,0,1,0,0
9789,Work,A!l~?one,%Snowy,6  AM  ,1,1,1,0,1,15,0
9243,Work,Alone,%Sn%%owy,6 AM  ,1,1,1,0,1,0,0
3100,Work,Alone,Sunny,7:00,1,0,0,1,0,0,1
18213,Travel,%~ A!lone,?!S&%unny,3 PM ,1,0,0,0,1,19,0
2127,Travel,F! a%mily,Sn%owy,11AM  ,1,1,0,0,1,29,0
7668,Visit,!&A% lone,S~%n?owy,16:00,1,1,0,0,1,31,0
15127,Visit,F?amily,S&u~nny,17:00,1,0,0,1,0,19,1
8466,Visit,~A!lone,Su~n?ny,15:00,1,0,0,1,0,0,1
5568,Work,?&~%Alone,R!~ainy,7AM  ,1,1,1,0,1,0,0
7101,Work,A&lo%ne,%&~?Snowy,7:00,1,1,1,0,1,0,0
5025,Travel,Family,Rainy,20:00,1,1,0,0,1,11,0
1763,Travel,Fam&~!ily,!&S&&nowy,16:00,1,1,0,0,1,0,0
14423,Travel,?Alone,%Su%%nny,18:00,1,0,0,0,1,0,0
10309,Travel,?Frie? n%d(s),~S~!&unny,13:00,1,1,0,0,1,14,0
17591,Travel,Friend(s),S&unny,5 PM,1,0,0,0,1,0,0
19900,Travel,Fr ie% &nd(s),?!S!~unny,22:00,1,0,0,0,1,11,0
19698,Travel,F%amily,~S%u~nny,11 AM  ,1,1,0,0,1,0,0
7865,Visit,Alone,Su%n?ny,18:00,1,1,0,1,0,10,1
16258,Visit,Alone,~Snowy,7 PM,1,0,0,0,1,0,0
2481,Visit,~ %A!lone,&Sunny,18:00,1,0,0,1,0,0,1
8928,Work,A?lo~ne,??&!Rainy,6:00,1,1,1,0,1,0,0
7801,Work,Al!one,?S%?!unny,6:00,1,0,0,1,0,0,1
4425,Travel,Fr&&iend%(s),!%S?%unny,2  PM  ,1,1,0,0,1,0,0
17938,Travel,F~riend%(s),Sun~ny,16:00,1,0,0,0,1,0,0
9140,Travel,Friend(s),Rainy,9 PM,1,1,0,0,1,0,0
16990,Travel,Fa mily,Rainy,10  AM ,1,0,0,0,1,0,0
14155,Travel,Family,%R%&!ainy,1  PM ,1,1,0,0,1,0,0
4210,Travel,Family,Snowy,11 AM ,1,1,0,0,1,5,0
9799,Visit,Al ??one,&Snowy,5 PM,1,1,0,0,1,9,0
11969,Visit,~~A~!lone,Snowy,22:00,1,0,0,0,1,0,0
15630,Visit,F?am%%ily,Sunny,15:00,1,0,0,1,0,6,1
14826,Visit,!A!?!lone,Sunny,4PM,1,0,0,1,0,4,1
3910,Work,&?Al!one,Ra%%%iny,6:00,1,1,1,0,1,1,0
18951,Work,A%&&lone,?!S&~nowy,7 AM ,1,1,1,0,1,0,0
7217,Work,& Al&one,~~S%?unny,6:00,1,0,0,1,0,0,1
14083,Travel,!Friend(s),Sunny,14:00,1,1,0,0,1,21,0
7131,Travel,F?am&?ily,%%%&Rainy,11  AM,1,1,0,0,1,0,0
14516,Visit,Alone,Snowy,17:00,1,1,0,0,1,0,0
19479,Visit,Alo ne,Sn~!owy,7  PM,1,0,0,0,1,29,0
14033,Visit,F& am%ily,Sunny,16:00,1,0,0,1,0,0,1
11956,Work,Alone,&Rai%ny,6  AM,1,1,1,0,1,0,0
16081,Work,Alone,S%&n!owy,6  AM,1,1,1,0,1,0,0
5976,Work,A!lone,!!~S&nowy,7  AM ,1,1,1,0,1,0,0
1716,Travel,Family,~Rai&ny,10 PM,1,1,0,0,1,0,0
16168,Travel,?Fam%ily,S!n~~owy,6PM,1,1,0,0,1,0,0
4794,Travel,& ~ Alone,~S~~~unny,18:00,1,0,0,0,1,4,0
6852,Travel,Friend (s),Sunny,20:00,1,0,0,0,1,0,0
17221,Travel,Fa%mily,Sunny,11:00,1,0,0,0,1,0,0
10103,Visit,Alone,Sn&owy,18:00,1,1,0,0,1,5,0
5625,Visit,&& &Alone,!Snowy,9  PM ,1,0,0,0,1,7,0
12444,Visit,Alone,Sunn&y,5 PM  ,1,0,0,1,0,0,1
19426,Work,~A~l%one,Snow!y,7:00,1,1,1,0,1,6,0
14055,Travel,!!A~lone,~&Su~nny,10AM ,1,1,0,0,1,0,0
18249,Travel,Alone,S?n!~owy,13:00,1,0,0,0,1,0,0
16384,Visit,Alo?&ne,Rainy,17:00,1,1,1,0,1,25,0
19438,Visit,~~ Alone,S?!?nowy,7  PM ,1,1,1,0,1,28,0
6062,Work,Al!one,Rai&&ny,6:00,1,1,0,1,0,0,1
12961,Work,Alone,%R&%%ainy,7  AM ,1,1,1,0,1,18,0
7360,Travel,Alone,?S%u%nny,8 AM  ,1,1,0,0,1,9,0
4676,Travel,A?!?~lone,Sn%owy,14:00,1,0,0,0,1,7,0
2306,Visit,Fa?~%%mily,%~S~unny,9 PM,1,1,0,0,1,0,0
6271,Visit,Alone,Rain?y,15:00,1,1,1,0,1,0,0
8658,Visit,Alone,~S&nowy,20:00,1,1,1,0,1,0,0
14129,Work,Alo&ne,S?~~unny,6 AM  ,1,1,0,1,0,0,1
7969,Work, Alone,Rainy,6 AM,1,1,0,1,0,0,1
17425,Work,Al& !one,Ra&iny,6  AM ,1,1,1,0,1,0,0
16264,Travel,Frie~n?&&d(s),Sunny,8PM,1,1,0,0,1,0,0
18264,Travel,Friend(s),S~!%&unny,7  PM ,1,1,0,0,1,16,0
5433,Visit,&? A lone,%S%nowy,10PM  ,1,1,1,0,1,0,0
12863,Visit,Al! one,S~u&nny,21:00,1,1,0,0,1,0,0
12801,Work,?Alo&ne,Rainy,6 AM ,1,1,0,1,0,0,1
4812,Work,!Alo!ne,Sunny,6:00,1,0,0,0,1,20,0
11040,Work,Al?! one,Sno!wy,6 AM  ,1,1,0,1,0,0,1
17528,Travel,Al%one,?S%n!owy,11:00,1,0,0,0,1,0,0
14711,Travel,F%!%a!mily,?~!%Sunny,14:00,1,0,0,0,1,0,0
13539,Travel,Alone,S&un%ny,8  PM  ,1,0,0,0,1,0,0
2103,Visit,!A!%%lone,S&unny,7  PM,1,1,0,0,1,12,0
16572,Work,&A~lone,S%%unny,6:00,1,1,0,1,0,0,1
14335,Work,A~ l one,%Sunny,7 AM ,1,0,0,1,0,0,1
4796,Work,?  Alone,R&ai~ny,7 AM,1,1,1,0,1,0,0
16893,Travel,~A~~lone,S!~%!unny,9AM,1,1,0,0,1,0,0
2328,Travel,Fr%%ien~d(s),S!??%unny,1PM,1,1,0,0,1,0,0
12795,Travel,!!%!Friend(s),Sunny,10 AM ,1,1,0,0,1,0,0
15564,Travel,Friend(s),Ra~%iny,8 PM ,1,1,0,0,1,0,0
1486,Travel,?%%A lone,S%u?nny,9:00,1,1,0,0,1,0,0
12750,Travel,Alone,S?!%&nowy,13:00,1,0,0,0,1,0,0
2565,Visit,Al%one,!Su~!nny,4 PM ,1,0,0,1,0,9,1
15290,Visit,A? l!one,%&R&&ainy,15:00,1,1,1,0,1,0,0
1811,Visit,?!%~Alone,S?n%%owy,19:00,1,1,1,0,1,7,0
14399,Visit,~%Al%one,Sunny,9  PM ,1,1,0,0,1,7,0
3751,Work,Alo ne,~?S?~unny,6:00,1,1,0,1,0,8,1
2384,Work,~~~A&lone,&~R!?ainy,7:00,1,1,0,1,0,0,1
17852,Work,Alo!~ne,R~%ainy,6:00,1,1,1,0,1,10,0
16629,Travel,A?lone,Sno?wy,12:00,1,0,0,0,1,0,0
12507,Travel,Family,Sunny,9  PM,1,1,0,0,1,0,0
11990,Visit,~A&%lone,Ra%i!ny,15:00,1,1,1,0,1,9,0
10709,Work,&!% Alone,!Sunny,7:00,1,1,0,1,0,0,1
11848,Visit,Fa%mily,Su&%nny,9  PM ,1,1,0,0,1,0,0
6891,Visit,?~A??lone,R%~!%ainy,17:00,1,1,1,0,1,0,0
16441,Visit,%Al?one,%Sunny,9  PM  ,1,1,0,0,1,0,0
2602,Work,Al%one,Su!%%nny,7 AM ,1,1,0,1,0,0,1
4967,Travel,Al o~ne,%S%u&nny,10  PM  ,1,0,0,0,1,0,0
19424,Visit,!??Family,?~Sunny,15:00,1,1,0,1,0,0,1
18551,Visit,A& !%lone,Rainy,16:00,1,1,1,0,1,0,0
6244,Visit,A&l~?one,??!S?nowy,22:00,1,1,1,0,1,3,0
14028,Visit,A~%!!lone,Sunn%y,8 PM  ,1,1,0,0,1,0,0
19570,Work,?Al%one,%!~Sunny,7 AM,1,1,0,1,0,5,1
10660,Work, Alo ne,!&?!Rainy,7AM ,1,1,0,1,0,0,1
9031,Work,%Alone,~S~unny,6  AM  ,1,0,0,1,0,0,1
2546,Travel,Friend(s),S~u&?nny,12 AM  ,1,1,0,0,1,0,0
11461,Travel,%%F&riend(s),Rai?%ny,8 PM,1,1,0,0,1,0,0
16403,Travel,Al&%one,Snowy,2PM  ,1,0,0,0,1,15,0
11559,Visit,Al~o&ne,~Sun?ny,6  PM  ,1,0,0,1,0,21,1
2622,Visit,!Al??one,Rainy,3PM ,1,1,1,0,1,13,0
5412,Visit,A%lo ne,S&!!?nowy,7  PM,1,1,1,0,1,0,0
8496,Visit,A&???lone,!S~u&nny,7  PM  ,1,1,0,0,1,0,0
9604,Work,&  A?lone,Sunny,6:00,1,1,0,1,0,0,1
14985,Work,A?  lone,Rainy,6:00,1,1,0,1,0,0,1
17473,Work,Al~!~one,Rai&ny,7:00,1,1,1,0,1,29,0
13425,Work,Al&one,S??nowy,6:00,1,1,0,1,0,25,1
10999,Travel,Frien? ~%d(s),&!S%%unny,12  AM ,1,1,0,0,1,8,0
12752,Travel,Fr% iend(s),Rainy,19:00,1,1,0,0,1,8,0
11196,Travel,~Al?%one,S%%&!nowy,12AM  ,1,0,0,0,1,7,0
5518,Visit,A&? lone,S?unny,6PM,1,0,0,1,0,0,1
17558,Visit,?A??%lone,Ra~i!ny,16:00,1,1,1,0,1,0,0
7301,Visit,Al~one,!%S%nowy,22:00,1,1,1,0,1,0,0
15593,Visit,Al!&one,Sunny,10 PM,1,1,0,0,1,0,0
9485,Work,Alo~ne,R&a&~iny,7:00,1,1,0,1,0,0,1
3770,Travel,F?ri%end(s),Sunny,20:00,1,1,0,0,1,31,0
12041,Travel,!F?amily,%%Sunny,2PM ,1,0,0,0,1,15,0
15077,Travel,Famil&y,Sunn&y,19:00,1,1,0,0,1,0,0
17477,Visit,Family,S?unny,21:00,1,1,0,0,1,27,0
11823,Visit,%A&lone,!%Rainy,16:00,1,1,1,0,1,0,0
16134,Visit, Alone,%Sno%wy,22:00,1,1,1,0,1,0,0
14138,Visit,A %l one,Su&%nny,22:00,1,1,0,0,1,0,0
1900,Work, ~Al!one,S&u~?nny,7:00,1,1,0,1,0,0,1
9786,Work,&Alo%ne,R%%&ainy,7:00,1,1,1,0,1,16,0
2486,Travel,Alone,S!~~&nowy,14:00,1,0,0,0,1,0,0
11997,Visit,F%a~m!ily,!!!&Sunny,4 PM ,1,1,0,0,1,0,0
6887,Work,A?&%%lone,?R~%?ainy,7:00,1,1,0,1,0,17,1
12756,Travel,&Alo ne,S!&unny,8:00,1,1,0,0,1,0,0
10377,Travel,Fr&i en~d(s),Sunn?y,20:00,1,1,0,0,1,0,0
15426,Travel,Al&one,~R~%&ainy,9 AM  ,1,1,0,0,1,0,0
8105,Travel,?Fami?ly,S~u!!nny,8 AM ,1,0,0,0,1,0,0
9367,Travel,Fa~%? mily,Su&!nny,11AM ,1,0,0,0,1,0,0
13365,Travel,Fa ? mily,S!?unny,19:00,1,1,0,0,1,0,0
18378,Visit,Family,~Su&!nny,6 PM  ,1,1,0,1,0,0,1
17658,Work,A!??lone,&~S%%unny,7AM ,1,0,0,1,0,4,1
12087,Travel,Alone,Su&~nny,10  AM,1,1,0,0,1,0,0
10761,Travel,Friend(s),Sunny,8PM,1,1,0,0,1,0,0
7998,Travel,%~?Alone,S%%&%unny,8  PM ,1,0,0,0,1,25,0
9727,Travel,F&%a?mily,Sunny,19:00,1,1,0,0,1,30,0
18545,Visit,Fami%~ly,%Su?!nny,5 PM,1,1,0,1,0,0,1
8153,Visit,~~ &Family,S?~&unny,22:00,1,1,0,0,1,0,0
6312,Visit,Fam%%&ily,?S!u%nny,16:00,1,1,0,0,1,29,0
1773,Visit,Alone,Sunny,6  PM,1,0,0,0,1,0,0
7647,Visit,Alon%e,~S?~&unny,5  PM,1,0,0,1,0,0,1
6158,Visit,Alo ne,Snowy,19:00,1,1,1,0,1,0,0
8574,Visit,Family,~Sunny,21:00,1,0,0,1,0,0,1
7896,Visit,Alone,%Sun%ny,22:00,1,1,0,0,1,0,0
11940,Work,??%%Alone,Su!nny,6:00,1,1,0,1,0,33,1
10828,Work,~Alone,Sunny,7:00,1,1,0,0,1,0,0
1140,Work,Alone,Rainy,7  AM ,1,1,0,1,0,0,1
19439,Work,Al?~one,~Sno~wy,7AM,1,1,0,1,0,26,1
7497,Travel,Alone,~S?&?unny,9 AM,1,1,0,0,1,17,0
6651,Travel,Fr%iend(s),Su~nny,12:00,1,1,0,0,1,0,0
9476,Travel,Friend(s),S%u&!nny,10AM,1,1,0,0,1,0,0
2690,Travel,!F%ri!!end(s),!R!%%ainy,8PM ,1,1,0,0,1,11,0
15786,Travel,A!l& one,~S!!?nowy,1  PM ,1,0,0,0,1,0,0
11397,Visit,~A~ lone,S!un%ny,17:00,1,0,0,1,0,0,1
2860,Visit,Alo?ne,Rainy,17:00,1,1,1,0,1,19,0
10958,Visit,A?%lone,Snowy,8 PM,1,1,1,0,1,0,0
12151,Visit,A~ %?lone,S!un%ny,21:00,1,1,0,0,1,0,0
13788,Work,Alone,!!~Sunny,6 AM  ,1,1,0,1,0,0,1
12757,Work,Alone,R!ainy,6  AM  ,1,1,0,1,0,0,1
11202,Work,A!l&~one,R!ainy,6  AM  ,1,1,1,0,1,0,0
2468,Work,A!&&lone,!?Sn&owy,7AM,1,1,0,1,0,0,1
17191,Travel,Friend(s),~!~&Rainy,21:00,1,1,0,0,1,1,0
13795,Travel,A?~ ?lone,S%nowy,13:00,1,0,0,0,1,0,0
15727,Travel,?A!l~one,Su?nny,9  PM  ,1,0,0,0,1,0,0
19802,Visit, A!?lone,S!u??nny,16:00,1,0,0,1,0,2,1
1356,Visit,A~lone,Sunny,15:00,1,0,0,1,0,1,1
16247,Visit,A!lo ne,Rainy,15:00,1,1,1,0,1,0,0
19951,Visit,A!lone,~?Snowy,20:00,1,1,1,0,1,0,0
11931,Visit,A!lone,Sun!ny,8PM,1,1,0,0,1,3,0
5720,Work,A~lone,Sun%ny,6 AM,1,1,0,1,0,1,1
7479,Work,A lone,?S!unny,7:00,1,0,0,1,0,0,1
11413,Work,Alon~e,Su~nny,6  AM ,1,0,0,0,1,0,0
10010,Work,Alone,Ra&iny,6AM,1,1,1,0,1,0,0
6307,Travel,!A?&%lone,!Su%&nny,10:00,1,1,0,0,1,0,0
13471,Travel,F%ri end?(s),Sunny,19:00,1,1,0,0,1,0,0
1544,Travel,Fr!i% ~end(s),Sunny,10  AM  ,1,1,0,0,1,0,0
10175,Travel,!Friend( s),Ra%iny,20:00,1,1,0,0,1,0,0
12001,Travel,Alo%ne,%Rainy,9AM ,1,1,0,0,1,2,0
6108,Visit,Alone,Sun!ny,10 PM  ,1,1,0,0,1,0,0
7117,Work,Alone,S!&unny,7:00,1,1,0,1,0,5,1
8070,Work,Al! one,?!R?!ainy,7 AM  ,1,1,0,1,0,0,1
2667,Work,Al?one,Sunny,6:00,1,0,0,1,0,0,1
7760,Travel,A&l~one,!S%%unny,9AM  ,1,1,0,0,1,0,0
2234,Travel,Fr!~&i%end(s),%&S%?unny,21:00,1,1,0,0,1,13,0
5245,Travel,&A%~!lone,!~?&Rainy,9 AM,1,1,0,0,1,0,0
3358,Travel,Alone,S!n!owy,11:00,1,0,0,0,1,0,0
19736,Travel,Family,S&un?ny,12:00,1,0,0,0,1,14,0
17166,Visit,Alone,Sunny,17:00,1,0,0,0,1,0,0
17951,Visit, &%!Alone,Rainy,17:00,1,1,1,0,1,11,0
6538,Visit,Alo%%ne,S!%nowy,10PM,1,1,1,0,1,0,0
9647,Visit,Famil%y,Sunny,9 PM,1,1,1,0,1,0,0
3562,Visit,?!~Family,Sunny,10 PM  ,1,0,0,1,0,0,1
17415,Visit,&% &Family,%!R&%ainy,3  PM  ,1,0,0,1,0,0,1
6224,Work,A &&lone,Su~&~nny,7:00,1,1,0,1,0,0,1
14704,Work,!A?l&one,Sunny,7 AM  ,1,1,0,0,1,0,0
5415,Work,Alo&!ne,~&~?Rainy,7:00,1,1,0,1,0,0,1
18711,Work,Alone,!&Sunny,7AM ,1,0,0,1,0,11,1
7956,Work,%! A%lone,Rain!y,7:00,1,1,1,0,1,0,0
10814,Work, A?! lone,S&?&nowy,7AM ,1,1,0,1,0,0,1
2994,Travel,?&Al?one,Sun?ny,8 AM ,1,1,0,0,1,0,0
19053,Travel,F!r i &end(s),S&unny,21:00,1,1,0,0,1,0,0
16909,Travel,Al~one,Rainy,8:00,1,1,0,0,1,0,0
15629,Travel,A?lone,&S%!?nowy,1PM  ,1,0,0,0,1,0,0
18386,Visit, ?!%Alone,?S!?nowy,20:00,1,1,1,0,1,0,0
3115,Visit,%F a~ mily,!~Sunny,19:00,1,1,1,0,1,0,0
10241,Visit,F%!amily,&%Sunny,20:00,1,0,0,1,0,0,1
5478,Visit,%&A~~lone,Su!n?ny,8 PM  ,1,1,0,0,1,7,0
10684,Visit,&!Fa??mily,&Rai%ny,15:00,1,0,0,1,0,0,1
6919,Work,Alo%ne,!&Ra!iny,6AM,1,1,0,1,0,0,1
3421,Work,Alon~e,Sunny,6:00,1,0,0,1,0,0,1
15444,Work,Alone,Sno!?wy,7AM ,1,1,0,1,0,7,1
5859,Travel,A l%one,Sunny,9:00,1,1,0,0,1,0,0
12739,Travel,Friend(s),S!un?ny,11:00,1,1,0,0,1,38,0
17089,Travel,Friend(s),S%u%~nny,21:00,1,1,0,0,1,0,0
